Date,returns
2019-10-14,-0.00398914843262793
2019-10-15,-0.009542410896160248
2019-10-16,0.005488353657757147
2019-10-17,-0.005740219244843155
2019-10-18,-0.014442688877575223
2019-10-21,0.0013276880754734335
2019-10-22,0.021614258200634787
2019-10-23,-0.020527109031703197
2019-10-24,0.01204020313663041
2019-10-25,0.0007020600027657659
2019-10-28,0.013396567392758577
2019-10-29,-0.0082268197010432
2019-10-30,0.00873644939417254
2019-10-31,-0.022096952218455142
2019-11-01,-0.011254614221210785
2019-11-04,0.010012245694230416
2019-11-05,0.013096461940760097
2019-11-06,0.024554674995803452
2019-11-07,0.017570802855141922
2019-11-08,0.0001088617719581359
2019-11-11,0.004385453253836433
2019-11-12,-0.024105878554285157
2019-11-13,-0.014405316144495355
2019-11-14,0.0017214722887113297
2019-11-15,0.0025807402723728654
2019-11-18,-0.015829996907608952
2019-11-19,-0.006688374817783711
2019-11-20,-0.004514758536038993
2019-11-21,0.009691480841764862
2019-11-22,0.004443975646737861
2019-11-25,0.011950876833892978
2019-11-26,0.023187984486756637
2019-11-27,0.011635665438291266
2019-11-29,-0.001752641570785147
2019-12-02,-0.006427565822993895
2019-12-03,-0.001813964745537311
2019-12-04,-0.004606006279731996
2019-12-05,0.024219224375113087
2019-12-06,-0.00031213753586451995
2019-12-09,-0.015032911121122624
2019-12-10,0.009741854090209355
2019-12-11,0.010984132078985496
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,0.010792317716164975
2019-12-17,-0.002666278470325075
2019-12-18,0.012981829528349536
2019-12-19,0.016892593340389186
2019-12-20,-0.007512133973535013
2019-12-23,-0.011024530983529025
2019-12-24,-0.0028581004718897817
2019-12-26,0.004422937162408751
2019-12-27,0.005133385168262527
2019-12-30,-0.0075607448298442605
2019-12-31,0.007395370496038152
2020-01-02,-0.008872467559790594
2020-01-03,0.0056576419992193094
2020-01-06,0.020093499867668337
2020-01-07,-0.0017793822342170146
2020-01-08,0.00861880533438779
2020-01-09,0.0
2020-01-10,0.0
